0,1,2,3,4,5
23,10.820046,9.674182,12.050906,100.098361,104709.829166
23,11.950047,13.590359,14.883018,10.572122,159709.256176
23,25.634772,7.615205,12.676075,193.165682,115855.767757
23,20.179469,16.518754,10.252927,142.084198,75795.572556
23,19.672435,14.011755,9.225222,355.511214,61362.313054
23,18.844787,10.363036,4.381932,100.622934,13844.566022
23,15.466743,-10.217671,5.838741,47.384749,24580.260205
23,9.024431,-0.748689,3.773597,343.405899,10267.366445
23,21.014134,11.368785,7.975699,50.931023,45865.439837
23,12.055984,1.526284,3.816515,195.38649,10502.243142
24,25.56495,23.159237,6.266647,7.54808,28315.129961
24,21.264383,5.589076,42.370364,222.519832,1294411.811292
24,17.880003,-7.66655,4.197305,256.220599,12702.498242
24,16.495071,9.43322,14.409834,2.661893,149715.248829
24,8.905006,-5.458833,8.331575,178.702261,50049.793879
24,9.893856,2.313476,3.793325,67.150752,10375.001005
24,5.70345,2.57849,4.249123,274.740236,13018.07035
24,11.373188,-0.470122,5.661908,19.867446,23113.926881
24,12.506448,3.891282,11.197293,151.861538,90401.185102
24,20.319831,18.381913,4.844023,186.274857,16918.448697
25,21.690715,1.901438,14.813334,317.21585,158217.21278
25,15.284492,12.134632,5.179642,61.922097,19344.053257
25,14.428039,12.88428,10.380368,235.395345,77691.506672
25,15.609145,6.106474,9.836015,137.747831,69756.782615
25,28.479317,16.627085,4.203399,7.916121,12739.411241
25,5.965209,2.955908,6.538652,283.593647,30826.52191
25,12.21984,-10.404686,2.995239,269.028613,6468.610869
25,10.203251,17.555117,14.393858,303.632197,149383.460548
25,13.847414,9.784427,8.224973,74.027118,48777.214709
25,27.662232,-2.289838,6.447034,353.989358,29968.701785
25,17.521979,11.234563,16.000889,248.435143,184601.95842
26,21.667607,15.726394,3.718579,290.959376,9970.158619
26,15.473907,3.322192,2.86257,26.319096,5908.269831
26,27.139613,9.075745,13.983989,301.864366,140997.112185
26,9.065278,-3.983822,5.011448,140.216444,18108.169134
26,1.299884,4.257007,11.093076,162.056934,88726.235008
26,3.132188,-5.91466,3.165714,286.915057,7225.89087
26,17.308147,2.723014,5.134065,295.679006,19005.127849
26,14.126687,3.91028,9.266411,8.958403,61911.486021
26,11.283285,-17.760552,10.775581,218.138647,83720.052338
26,4.243415,-15.944434,8.80904,174.41463,55950.657627
26,10.234283,11.808933,9.989208,139.667166,71946.580454
27,4.858727,12.087205,6.890244,205.141122,34230.819526
27,27.114741,6.028426,10.863057,29.118007,85084.845099
27,10.905736,4.830519,14.118703,2.944043,143726.767044
27,22.520315,1.185804,4.922303,324.245707,17469.671542
27,25.067451,4.14523,3.857814,309.937129,10730.765156
27,10.500899,10.847268,16.501893,314.476905,196343.08084
27,13.11679,21.191641,7.402941,165.583378,39514.51029
27,28.580397,8.425627,6.611708,351.235964,31519.212618
27,6.99071,6.3684,5.539933,159.91845,22128.759312
27,9.367553,14.727964,3.150555,36.060737,7156.854353
27,19.980061,5.712576,4.945867,139.658235,17637.336318
28,15.23033,-9.811828,4.342114,333.567926,13594.104303
28,26.821484,1.911602,6.511816,182.620878,30574.006534
28,26.829334,11.2564,2.483635,151.690898,4447.579985
28,23.575828,4.176235,3.810662,150.886829,10470.054841
28,9.686802,0.71479,7.184189,310.864011,37213.757522
28,17.499511,13.969471,6.264715,53.424742,28297.667942
28,13.85102,8.373811,8.059965,312.368754,46839.726972
28,10.302425,11.469292,4.095579,242.827764,12094.245494
28,25.931845,14.860779,3.98592,15.270995,11455.265158
28,20.512606,10.163732,17.102832,32.008735,210903.678215
28,13.663058,5.815786,7.454949,165.399403,40071.672059
28,8.367107,6.849089,6.185087,204.347861,27582.889379
29,15.094544,-18.749978,2.842415,60.39793,5825.36412
29,9.743102,-3.427053,2.190204,204.644491,3458.734753
29,10.02226,6.614374,6.921891,282.051638,34545.990049
29,28.528886,-6.6783,7.960396,216.535147,45689.604215
29,2.030414,-15.611768,8.616476,280.149503,53531.261908
29,24.144071,11.399411,6.765426,106.596831,33001.853405
29,11.933548,14.451186,5.937571,99.607852,25419.42049
29,25.071836,6.232371,6.440498,353.540261,29907.968244
29,29.242162,10.831505,16.108949,136.097506,187103.749006
29,16.490907,-7.79719,20.384298,56.203262,299598.465454
29,-0.281463,-2.358295,22.158288,62.812967,354014.047354
29,17.520471,9.646676,5.499466,241.829121,21806.657647
30,29.556632,6.352012,13.003993,17.833125,121927.453811
30,22.264235,10.097581,5.305681,165.506374,20296.930802
30,15.576941,-2.300854,3.995306,310.062801,11509.28081
